"","sample_id","major_type","contam_type","marker_sum","marker_sum_norm","contam_sum","quality_score","Glutamatergic","Astro","Endo","GABAergic","Microglia","Oligo","Peri","SMC","VLMC","QC_pass"
"1100","20190719_sample_10","Glutamatergic","L5.IT_on",232.216174260055,1.07118683486768,NA,0.53387230933003,Inf,0.0487266463047926,NA,0.0614259583203304,0.0390691714768967,-0.0222291469766455,NA,NA,0.0181960108249399,TRUE
"1106","20190722_sample_1","Glutamatergic","L6b_on",147.893967771014,0.682218074332935,NA,0.322580810200542,-Inf,0.00468601285248882,NA,0.197595471133025,0.257370184823743,0.123429300885483,NA,NA,0.00538006409026767,TRUE
"1107","20190722_sample_6","Glutamatergic","L6b_on",168.958017855419,0.779384144746875,NA,0.45885143618409,-Inf,0.0138490370904331,NA,0.12190813051823,0.0223296087005327,0.00721695656684336,NA,NA,0.0231661212788145,TRUE
"1108","20190722_sample_7","GABAergic","Sst_on",67.3722219055681,0.313884762354472,NA,0.185470281347147,0.129955012712948,-0.0354522842652156,NA,-Inf,0.138562110335269,0.049021328153905,NA,NA,0.0680222274408828,FALSE
"1109","20190722_sample_8","GABAergic","Sst_on",82.5531894926258,0.384612345156379,NA,0.273534357541473,-0.043639711274735,-0.0349429876973197,NA,-Inf,0.0985466950720002,-0.000639740107382949,NA,NA,-0.000354754625787795,FALSE
"1110","20190724_sample_1","GABAergic","Vip_on",183.242043302173,0.853718099068615,NA,0.206923134840095,-0.057096683639017,0.0142864614532711,NA,-Inf,0.556700395381253,0.0485925404608159,NA,NA,-0.015416390297755,TRUE
"1114","20190724_sample_2","Glutamatergic","L6.CT_on",152.796528298271,0.704833029172636,NA,0.272168156229766,-Inf,0.0179517121416549,NA,0.0273525604991015,0.30491574288988,0.113530378603042,NA,NA,-0.00846543034090811,TRUE
"1115","20190724_sample_4","GABAergic","Vip_on",212.706868876221,0.990993663263147,NA,0.389811826169061,0.0147745582454103,0.0451467936708526,NA,-Inf,0.0142616335611602,0.0903620763467672,NA,NA,-0.0229831683088542,TRUE
"1116","20190724_sample_5","GABAergic","Vip_on",224.484097525669,1.04586334859144,NA,0.377032325038521,0.019079031410999,-0.0171214757810077,NA,Inf,0.134971749201864,0.0328812217417871,NA,NA,-0.0245203482428504,TRUE
"1117","20190724_sample_6","Glutamatergic","L5.IT_on",148.76417839184,0.686232257081236,NA,0.369852660833434,-Inf,0.0439787023353466,NA,0.336480857076055,0.00287608504431781,-0.0211227795687027,NA,NA,-0.0196747046267212,TRUE
"1118","20190724_sample_9","GABAergic","Vip_on",227.988408599608,1.06218980803642,NA,0.477008017189983,-0.0739280793044282,0.0893956570337984,NA,Inf,0.0174180108366573,0.031558887723043,NA,NA,-0.0227162835926752,TRUE
"1111","20190724_sample_10","GABAergic","Vip_on",89.844629761035,0.418582903513195,NA,0.218939877304143,-0.013213847213096,-0.00160670542933936,NA,-Inf,0.105531992323932,0.0191172902597511,NA,NA,-0.0288582767598218,TRUE
"1112","20190724_sample_12","GABAergic","Vip_on",131.044675496342,0.610532436998176,NA,0.161337791466913,-0.0514209856950825,0.0877674661598164,NA,-Inf,0.571565971428123,0.0695292677840752,NA,NA,0.00484962905740563,TRUE
"1113","20190724_sample_16","GABAergic","Vip_on",49.6328932787193,0.231237867345267,NA,0.185782001428973,0.182539113798723,0.00652245347608598,NA,-Inf,0.138187037503797,-0.0263223581389082,NA,NA,0.00347829867270376,FALSE
"1119","20190725_sample_1","GABAergic","Vip_on",252.815914240527,1.17786026520016,NA,0.460136074404522,-0.0332897714802831,0.0688601288984071,NA,Inf,0.0965870296710047,0.0763320983894589,NA,NA,0.0294568410920499,TRUE
"1121","20190725_sample_3","GABAergic","Serpinf1_on",206.095724712422,0.960192580026587,NA,0.442955205393465,0.00366293786608402,-0.0113215189627501,NA,-Inf,0.0267598424400864,0.0663662296678741,NA,NA,0.0249501842387754,TRUE
"1122","20190725_sample_4","GABAergic","Sst_on",148.626816541863,0.692447000710966,NA,0.309250022528472,-0.0852717181658981,0.0135136491966003,NA,-Inf,0.0337612835684138,0.0732487772314309,NA,NA,0.0258332543088086,TRUE
"1123","20190725_sample_5","Glutamatergic","L6b_on",142.220078559696,0.65604506788742,NA,0.472200808589863,-Inf,0.0653429196841962,NA,0.112204846320797,0.0314977348447142,0.0141696341855663,NA,NA,0.0117339698404982,TRUE
"1124","20190725_sample_6","GABAergic","Vip_on",185.410177813507,0.863819359893831,NA,0.392593867933625,-0.0359338202682068,-0.0305964296512799,NA,-Inf,0.0636712225158054,0.0614408216748833,NA,NA,0.00390757012067528,TRUE
"1125","20190725_sample_7","GABAergic","Serpinf1_on",192.658810091308,0.897590477359746,NA,0.402180088617156,-0.00551008367436647,0.0128102036779771,NA,-Inf,0.0456058598395762,0.157488015256368,NA,NA,0.0712075139982953,TRUE
"1126","20190725_sample_8","GABAergic","Serpinf1_on",171.25985009868,0.797893491243814,NA,0.413088922542766,-0.0519367844744496,-0.00690743533111329,NA,-Inf,0.0470931469078242,0.101819471293572,NA,NA,0.00457541924982317,TRUE
"1127","20190725_sample_9","GABAergic","Sncg_on",152.217919271288,0.709177819361955,NA,0.36578399765263,0.0112863446156323,0.00994061174905536,NA,-Inf,0.0330085370510135,0.0104161838794393,NA,NA,0.00117082120959877,TRUE
"1120","20190725_sample_10","GABAergic","Vip_on",61.9704347679716,0.288718030071982,NA,0.14487252577606,0.0817858090148966,0.0923948722431255,NA,-Inf,0.210192008179133,0.0544616738999117,NA,NA,-0.0109247069177057,FALSE
"1128","20190726_sample_1","GABAergic","Lamp5_on",67.4962837629306,0.314462762092555,NA,0.25006984649772,-0.0205988942157136,-0.00742347093622308,NA,-Inf,0.0203060129312967,-0.022249621912117,NA,NA,-0.0288582767598218,FALSE
"1129","20190726_sample_2","GABAergic","Pvalb_on",180.329993860144,0.840150965297117,NA,0.448040721220555,0.0575407008879588,0.0305785463145121,NA,-Inf,0.0940286240675791,0.0669292939481666,NA,NA,0.0145113779709995,TRUE
"1130","20190726_sample_3","GABAergic","Lamp5_on",167.069425870794,0.77837045525462,NA,0.330494648710486,0.0253494440639178,0.103427380181744,NA,-Inf,0.192567890294957,-0.0036816605988666,NA,NA,-0.0177789140841554,TRUE
"1131","20190726_sample_4","Glutamatergic","L4_on",161.750142295676,0.746135033518669,NA,0.351938142812917,-Inf,0.0768937976982055,NA,0.0545767211660338,0.146050103244153,0.024624959749573,NA,NA,0.0209899176977948,TRUE
"1132","20190726_sample_5","GABAergic","Lamp5_on",120.072635447977,0.559414096446011,NA,0.385429423717299,0.0771399190299101,0.0420521151119613,NA,-Inf,0.0231190058130794,0.0147656040948307,NA,NA,-0.0249577861764184,TRUE
"1133","20190726_sample_6","GABAergic","Sst_on",170.809579085183,0.79579569476228,NA,0.42272105957177,0.186006142149093,-0.0358087553740391,NA,-Inf,0.0254115933080793,0.100352378451331,NA,NA,-0.00398691712525864,TRUE
"1134","20190726_sample_7","GABAergic","Lamp5_on",134.643697686503,0.62730015213232,NA,0.287799340300428,0.108741751273657,0.0385791470901843,NA,-Inf,0.127551421212944,-0.00860266419135795,NA,NA,-0.0132684583910421,TRUE
"1135","20190729_sample_2","GABAergic","Sst_on",174.507278192506,0.813023142109753,NA,0.37441957793129,0.0805825461715737,0.000797551745603429,NA,-Inf,0.216685937316589,0.0602494142797055,NA,NA,0.00694685556607709,TRUE
"1136","20190729_sample_3","GABAergic","Sst_on",151.97953037279,0.708067174044986,NA,0.331785633353349,0.161760453365768,0.0877664774781392,NA,-Inf,0.240277744365569,0.0491439583458371,NA,NA,0.0192098455227863,TRUE
"1137","20190729_sample_5","GABAergic","Sst_on",142.396142299626,0.66341851317535,NA,0.352613256399415,0.0164468749578678,-0.0163528071619714,NA,-Inf,0.0353218677342934,0.0937633524251635,NA,NA,-0.0203707390665844,TRUE
"1138","20190730_sample_1","GABAergic","Vip_on",178.076217134205,0.829650700469681,NA,0.245350843475858,0.08961284265147,0.135950725110804,NA,-Inf,0.474607184918738,0.101540030410109,NA,NA,0.0204343045370702,TRUE
"1139","20190730_sample_2","GABAergic","Vip_on",206.851157077927,0.963712112288027,NA,0.467377126803673,-0.0166177119801756,0.00826114218490102,NA,-Inf,0.0358145950750177,0.0294463994177348,NA,NA,-0.0195513571152468,TRUE
"1140","20190730_sample_5","GABAergic","Vip_on",113.589922173066,0.52921136810851,NA,0.190167033270719,-0.0667406653902947,-0.00406794914550088,NA,-Inf,0.317529856644566,0.0107496536027558,NA,NA,-0.00430257708811322,TRUE
"1141","20190730_sample_6","GABAergic","Vip_on",185.699861197052,0.865168984374522,NA,0.373877082207951,-0.0509747223813568,0.216375350270812,NA,-Inf,0.117415968864304,0.0324620493743663,NA,NA,0.000498002849347108,TRUE
"1142","20190730_sample_7","GABAergic","Vip_on",148.771505900625,0.693121103237288,NA,0.261123596805882,0.00134646822245879,0.00797254010364648,NA,-Inf,0.137700232073622,-0.011928866577631,NA,NA,-0.00946238414933347,TRUE
"1143","20190730_sample_9","GABAergic","Lamp5_on",102.160525660327,0.475962220213631,NA,0.236916257011557,0.00957941234899213,-0.0420633461829734,NA,-Inf,0.121158155400265,0.0707344300535039,NA,NA,-0.0039360324729938,TRUE
"1144","20190731_sample_1","GABAergic","Pvalb_on",150.772676993316,0.702444487491117,NA,0.440953415503034,0.093062927314979,0.0171558659604499,NA,-Inf,0.0318382191208276,0.0299959806429827,NA,NA,0.0134699270811563,TRUE
"1145","20190731_sample_2","GABAergic","Lamp5_on",155.242091476651,0.723267329061214,NA,0.382257172238076,0.117218494623414,0.0334659265309569,NA,-Inf,0.0480838111708471,0.0586420062013798,NA,NA,0.00759678621197818,TRUE
"1146","20190731_sample_3","GABAergic","Sst_on",68.4902869828416,0.319093787396999,NA,0.0185638598963366,-0.105327116754467,-0.0375254413933835,NA,-Inf,0.557143122616035,0.0858441159432074,NA,NA,-0.0169622931048942,FALSE
"1147","20190731_sample_4","GABAergic","Vip_on",150.075212585471,0.699195025862642,NA,0.345078794490897,-0.0366702785210088,0.0154573197930423,NA,-Inf,0.00805575693011647,0.0392381050801106,NA,NA,-0.0143845637490107,TRUE
