"","sample_id","major_type","contam_type","marker_sum","marker_sum_norm","contam_sum","quality_score","Glutamatergic","Astrocyte","Endothelial","GABAergic","Microglia","Oligo.OPC"
"209","SM-GE8YK_S029_E1-50","Glutamatergic","Superficial.Layers_on",152.621564215054,0.697436670074908,NA,0.280976603868116,-Inf,0.103867831294628,NA,0.42898257121331,0.85229417184089,0.0476629624462331
"210","SM-GE8YK_S030_E1-50","Glutamatergic","Superficial.Layers_on",202.000282831992,0.923083217873599,NA,0.37101762813861,-Inf,0.145325547369599,NA,0.123798862427363,0.797596398201304,0.136486394890701
"211","SM-GE8YK_S031_E1-50","Glutamatergic","Superficial.Layers_on",170.589774988329,0.779546227484892,NA,0.315039320029793,-Inf,0.107704028210325,NA,0.338535730673174,0.811616331156955,0.0328298112084573
"212","SM-GE8YK_S032_E1-50","Glutamatergic","Superficial.Layers_on",237.875747180034,1.08702377582145,NA,0.541164675339427,Inf,0.200637925041337,NA,0.203606099093492,0.206174044165324,0.0867196262352743
"213","SM-GE8YK_S033_E1-50","Glutamatergic","Superficial.Layers_on",184.953450403491,0.845184094604844,NA,0.400295374470268,-Inf,0.195009072787312,NA,0.26228159623077,0.586955063545535,0.161654008646942
"214","SM-GE8YK_S036_E1-50","Glutamatergic","Superficial.Layers_on",132.134701502395,0.603817597409231,NA,0.280849534669504,-Inf,0.0841838565864932,NA,0.165595937520507,0.603566110750925,0.0670029070040703
"215","SM-GE8YK_S037_E1-50","Glutamatergic","Superficial.Layers_on",178.87244025429,0.81739562650099,NA,0.361366027509679,-Inf,0.15396455682625,NA,0.173471996610817,0.733669780199971,0.1899933804799
"216","SM-GE8YK_S048_E1-50","Glutamatergic","Deep.Layers_on",173.206315898255,0.791503067193085,NA,0.291689896039929,-Inf,0.10558083743479,NA,0.0887142068118578,0.648110606579799,0.063707132952622
"217","SM-GE8YK_S050_E1-50","Glutamatergic","Superficial.Layers_on",169.826278242117,0.776057266858454,NA,0.410735813247477,-Inf,0.0318450010956798,NA,0.0435064061102969,0.373885622723493,-0.00547024170726576
"218","SM-GE8YK_S054_E1-50","Glutamatergic","Deep.Layers_on",189.558601898329,0.86622831296461,NA,0.408217649926639,-Inf,0.222147425742276,NA,0.224769995336239,0.40549314410735,0.148554880684841
"219","SM-GE8YK_S055_E1-50","Glutamatergic","Superficial.Layers_on",185.612920606564,0.848197683836555,NA,0.362899711261405,-Inf,0.296901498119613,NA,0.000976915076470513,0.55635029093151,0.0961273518512677
"220","SM-GE8YK_S071_E1-50","Glutamatergic","Deep.Layers_on",105.459258053274,0.481918489982239,NA,0.265604346495629,-Inf,0.431951645934584,NA,0.0400958930171585,0.0512153248860259,0.121276904020918
"221","SM-GE8YK_S072_E1-50","Glutamatergic","Superficial.Layers_on",165.085088052529,0.754391390774534,NA,0.520789013001979,-Inf,0.107264954892295,NA,0.243272098916635,0.122712604082261,0.0401426322049293
"222","SM-GE8YK_S078_E1-50","Glutamatergic","Deep.Layers_on",170.185156084285,0.777697235420517,NA,0.409507537575969,-Inf,0.289395288775101,NA,0.213556637402492,0.181995287833594,0.0630163513412397
"223","SM-GE8YK_S079_E1-50","Glutamatergic","Deep.Layers_on",169.07939284477,0.772644215320606,NA,0.417965636304714,-Inf,0.294233659923766,NA,0.461120442210638,0.396127008974658,0.20797679038426
"224","SM-GE8YK_S081_E1-50","Glutamatergic","Superficial.Layers_on",158.247639336297,0.723146215893888,NA,0.391832973660425,-Inf,0.125523799242962,NA,0.171048832448142,0.428203459151683,0.112819920314629
"225","SM-GE8ZP_S162_E1-50","Glutamatergic","Deep.Layers_on",155.70904599595,0.711545574168899,NA,0.289513721093164,-Inf,0.120942235579965,NA,0.218773744253049,0.358890915090783,0.122175155385288
"226","SM-GE8ZX_S147_E1-50","Glutamatergic","Superficial.Layers_on",209.524423874884,0.957466379264442,NA,0.356864112825135,-Inf,0.0978574876986481,NA,0.0784248295749583,0.781989806564704,0.115083797527885
"227","SM-GE8ZX_S152_E1-50","Glutamatergic","Superficial.Layers_on",94.6025471482716,0.432306442428581,NA,0.208398953772762,-Inf,0.216691565124464,NA,0.119869554875578,0.284848897411979,-0.00264959785409104
"228","SM-GE8ZX_S173_E1-50","Glutamatergic","Deep.Layers_on",155.959852807218,0.712691689189948,NA,0.243032720587337,-Inf,0.0395904305072244,NA,0.150340617623703,0.876918582440757,-0.0143380038260867
"229","SM-GE91Q_S055_E1-50","Glutamatergic","Superficial.Layers_on",185.998073695091,0.849957722720394,NA,0.43641449965611,-Inf,0.124293851772772,NA,0.188860072188743,0.343699108281298,0.00296897881286696
"230","SM-GE92A_S003_E1-50","Glutamatergic","Superficial.Layers_on",185.424020551538,0.847334464893462,NA,0.459393306545161,-Inf,0.0547075661638348,NA,0.127726965391634,0.151155751805395,0.0645867359119937
"231","SM-GE92A_S004_E1-50","Glutamatergic","Deep.Layers_on",100.784384985557,0.460555664079227,NA,0.121147130026674,-Inf,0.143501966724528,NA,0.0223155324533979,0.65853466015285,-0.00262419284150701
"232","SM-GE92A_S006_E1-50","Glutamatergic","Superficial.Layers_on",135.25291437823,0.618066933771966,NA,0.296004387266236,-Inf,0.0167776943816128,NA,0.0825565593322443,0.502967956467909,0.0120892190436461
"233","SM-GE92A_S007_E1-50","Glutamatergic","Superficial.Layers_on",155.161371436426,0.709042858887195,NA,0.377862309655912,-Inf,0.0953565198570514,NA,0.111563692574801,0.486765434101397,0.0806961725523512
"234","SM-GE92A_S018_E1-50","Glutamatergic","Superficial.Layers_on",211.772698801424,0.967740349304279,NA,0.420194117725635,-Inf,0.065899990245979,NA,0.578069185930586,0.352165753028292,0.0897605890822524
"235","SM-GE92A_S021_E1-50","Glutamatergic","Superficial.Layers_on",151.055937766366,0.690282207318813,NA,0.362604492627172,-Inf,0.0215087286531654,NA,0.0865292194907376,0.317144875542384,0.0524903221314657
"236","SM-GE92A_S022_E1-50","Glutamatergic","Superficial.Layers_on",151.672675355204,0.693100520789004,NA,0.298649446253872,-Inf,0.0699914321030092,NA,0.0322535076120429,0.637432548924355,0.056985183910458
"237","SM-GE92A_S045_E1-50","Glutamatergic","Superficial.Layers_on",203.393353022403,0.929449148138945,NA,0.422777583194948,-Inf,0.39036790911352,NA,0.355931436894358,0.519702927208735,0.0957318147914213
"238","SM-GE92A_S047_E1-50","Glutamatergic","Superficial.Layers_on",146.251999445759,0.668329590316089,NA,0.292544472878978,-Inf,0.085473024406132,NA,0.12933600275465,0.470465867025622,0.0887142082037173
"239","SM-GE92A_S048_E1-50","Glutamatergic","Superficial.Layers_on",158.386510824945,0.72378081867174,NA,0.321164048507289,-Inf,0.187733818645594,NA,0.2315279451009,0.362559802254021,0.08733860938189
"240","SM-GE92K_S171_E1-50","Glutamatergic","Superficial.Layers_on",142.507149456615,0.651216702502421,NA,0.224907404621719,-Inf,0.118174875371901,NA,0.175052266399946,0.817738182015876,0.0467431041691246
"241","SM-GE92K_S172_E1-50","Glutamatergic","Superficial.Layers_on",246.069421368022,1.12446651119597,NA,0.46566105027852,Inf,0.0850421966074542,NA,0.144072611255663,0.552384223948972,0.0366499417279872
"242","SM-GE92K_S173_E1-50","Glutamatergic","Superficial.Layers_on",180.653453589051,0.825534345403154,NA,0.340777203529893,-Inf,0.0282581492475516,NA,0.130199598136427,0.426994957987679,-0.00702122592314285
"243","SM-GE92K_S174_E1-50","Glutamatergic","Superficial.Layers_on",150.263802350936,0.686662376207612,NA,0.291909860372702,-Inf,0.0600688977096626,NA,0.0363697389972491,0.751312316252644,-0.0110901830897464
"244","SM-GE92K_S175_E1-50","Glutamatergic","Superficial.Layers_on",162.10211674441,0.740760069494586,NA,0.42181752058071,-Inf,0.104610145805082,NA,-0.00120319199548809,0.13922318105239,0.00533145308442518
"245","SM-GE92K_S176_E1-50","Glutamatergic","Superficial.Layers_on",162.390362660123,0.742077270459281,NA,0.379425265326793,-Inf,0.0926514087398845,NA,0.0556734368397156,0.254911334561069,0.130662980978477
"246","SM-GE92K_S178_E1-50","Glutamatergic","Superficial.Layers_on",175.923782310425,0.803921107430663,NA,0.487411261559249,-Inf,0.091417509252509,NA,-0.0335926425094357,0.042586978130876,0.0329789217579408
"247","SM-GE92K_S192_E1-50","Glutamatergic","Superficial.Layers_on",175.896107710433,0.803794642465089,NA,0.379313320324005,-Inf,0.0827107256157523,NA,0.0510228245232697,0.296434350739549,0.0464016631570413
"248","SM-GE92Y_S007_E1-50","Glutamatergic","Superficial.Layers_on",190.437197627974,0.87024324285461,NA,0.37729636458798,-Inf,0.20030314384266,NA,0.297974420238186,0.63870774355947,0.149350475752584
"249","SM-GE92Y_S018_E1-50","Glutamatergic","Superficial.Layers_on",177.640960695523,0.811768118965285,NA,0.296959312720835,-Inf,0.0366318216386262,NA,-0.029595654666627,0.813031300507953,0.0621573361842859
"250","SM-GE92Y_S020_E1-50","Glutamatergic","Deep.Layers_on",171.840956997544,0.785263769554733,NA,0.274627716051203,-Inf,0.0896253236516326,NA,0.114025864752523,0.923384175269981,0.0287688498488663
"251","SM-GE92Y_S021_E1-50","Glutamatergic","Superficial.Layers_on",143.881424646382,0.657496745018349,NA,0.247704754878949,-Inf,0.0946624768174126,NA,0.0334818143280567,0.828726717313994,0.0530332205278775
"252","SM-GE92Y_S023_E1-50","Glutamatergic","Superficial.Layers_on",177.608697138068,0.811620683783421,NA,0.37894494277304,-Inf,0.0187091140275288,NA,0.0593416399949914,0.166002627205455,-0.0414578862161657
"253","SM-GE92Y_S033_E1-50","Glutamatergic","Deep.Layers_on",128.106267662642,0.585408812928056,NA,0.174121687449569,-Inf,0.100284539044027,NA,0.427401141548299,0.870904850853616,0.0257012983036106
"254","SM-GE92Y_S041_E1-50","Glutamatergic","Deep.Layers_on",105.832441668304,0.483623831813401,NA,0.17728027514635,-Inf,0.137252571121421,NA,0.0479559564718709,0.829195068232136,0.0596765111205788
"255","SM-GE92Y_S042_E1-50","Glutamatergic","Deep.Layers_on",106.68777819507,0.487532473833216,NA,0.172131677884971,-Inf,0.168206314889841,NA,0.0717859906592331,0.662269395182623,0.0682928586037152
"256","SM-GE937_S182_E1-50","Glutamatergic","Superficial.Layers_on",256.194413975347,1.17073481649676,NA,0.529219031484679,Inf,0.5902327025087,NA,0.752714687053318,0.579551562977724,0.537759294598577
"257","SM-GE937_S188_E1-50","Glutamatergic","Superficial.Layers_on",154.762287869416,0.707219161721668,NA,0.501431536674087,-Inf,0.0474939094679175,NA,0.123808481793737,0.0566995714117549,0.0323719379069791
"258","SM-GE93B_S027_E1-50","Glutamatergic","Superficial.Layers_on",166.535699649355,0.761020268724158,NA,0.323024070817627,-Inf,0.125996213096361,NA,0.127054596843114,0.706523976380382,-0.00755293043070336
"259","SM-GE93B_S029_E1-50","Glutamatergic","Superficial.Layers_on",222.131184784936,1.01507565220537,NA,0.476257668078963,Inf,0.201691756315748,NA,0.434531303558845,0.612987492435048,0.281720443707173
"260","SM-GE93J_S020_E1-50","Glutamatergic","Superficial.Layers_on",184.229848199284,0.841877440565776,NA,0.33068168530803,-Inf,0.361433557481686,NA,0.160538399105475,0.798935772483995,0.0601847463061543
"261","SM-GE93J_S021_E1-50","Glutamatergic","Superficial.Layers_on",210.407820311406,0.961503247004674,NA,0.383537023770913,-Inf,0.172539114855493,NA,0.236275353444519,0.744583858763815,0.0899228160064553
"262","SM-GE93J_S025_E1-50","Glutamatergic","Superficial.Layers_on",127.558042618685,0.582903582090753,NA,0.36933321044786,-Inf,0.14236682310485,NA,-0.0505437778224272,0.183155345785184,0.0180721840205825
"263","SM-GE93J_S029_E1-50","Glutamatergic","Deep.Layers_on",100.603049265857,0.459727011973845,NA,0.214945654796283,-Inf,0.152140149568133,NA,-0.0316801698985756,0.269438746582338,0.0709357157316333
"264","SM-GE93J_S031_E1-50","Glutamatergic","Superficial.Layers_on",221.062450919422,1.01019184569878,NA,0.47897360316195,Inf,0.0717056347835415,NA,0.0567095439123025,0.236116237910224,0.0714447964474111
"265","SM-GE93J_S042_E1-50","Glutamatergic","Superficial.Layers_on",163.766479104354,0.748365726978749,NA,0.32845562691126,-Inf,0.116713102933577,NA,0.00447941143993824,0.605598884960862,0.0375965896681536
"266","SM-GE93J_S043_E1-50","Glutamatergic","Deep.Layers_on",186.259734589355,0.851153437780209,NA,0.290608576140059,-Inf,0.414292207598428,NA,0.0903188254199663,0.604663467312967,0.0784102682065989
"267","SM-GE93P_S003_E1-50","Glutamatergic","Superficial.Layers_on",171.327982001876,0.782919621303794,NA,0.276106905888538,-Inf,0.00407937102858642,NA,0.171801444823078,0.900334128433371,0.130374034398974
"268","SM-GE93S_S126_E1-50","Glutamatergic","Superficial.Layers_on",137.720908051269,0.629344955314615,NA,0.297503332356201,-Inf,-0.00486434049519668,NA,0.0751238560197067,0.398036141873189,0.0339143057758314
"269","SM-GE93S_S152_E1-50","Glutamatergic","Superficial.Layers_on",158.9438083602,0.726327508185953,NA,0.28981739657771,-Inf,0.0998113611473931,NA,0.237922894755625,0.842556478664469,0.0792122229046519
"270","SM-GE93S_S153_E1-50","Glutamatergic","Superficial.Layers_on",195.433571944969,0.893075237035871,NA,0.52907254045549,-Inf,0.178156395052481,NA,0.150403994129312,0.155691566398753,0.102782609138087
"271","SM-GE93S_S154_E1-50","Glutamatergic","Superficial.Layers_on",192.411270474762,0.879264188222521,NA,0.315163642574924,-Inf,0.278789835433237,NA,0.0811293370660392,0.814776347676823,0.111065519900658
"272","SM-GE93S_S162_E1-50","Glutamatergic","Superficial.Layers_on",135.001763368481,0.616919245862815,NA,0.194436812858645,-Inf,0.0795314624330322,NA,0.0581031258679253,1,0.0155146986349103
"273","SM-GE93V_S001_E1-50","Glutamatergic","Superficial.Layers_on",188.767435000365,0.862612907699779,NA,0.469436693856909,-Inf,0.0757291248243269,NA,0.0632689244778655,0.194768669227348,-0.0199058082210994
"274","SM-GE93V_S002_E1-50","Glutamatergic","Superficial.Layers_on",151.97369874142,0.694476111120402,NA,0.367349420808231,-Inf,0.0237802035099389,NA,0.116314214594795,0.24975116238146,0.0421602720875355
"275","SM-GE93V_S003_E1-50","Glutamatergic","Superficial.Layers_on",121.867218727258,0.556898153007177,NA,0.345358018900513,-Inf,0.0301799195283944,NA,-0.0427710611373916,0.133435798818256,-0.0273651493197785
"276","SM-GE94B_S161_E1-50","Glutamatergic","Deep.Layers_on",206.014242560366,0.941425859827051,NA,0.497496108267663,-Inf,0.160979790988058,NA,0.146298729849083,0.178657090564386,0.174786071715944
"277","SM-GE94B_S169_E1-50","Glutamatergic","Superficial.Layers_on",124.378527654682,0.568374112809317,NA,0.253161308166147,-Inf,0.48379278260834,NA,-0.0524221879743384,0.286150345700662,0.0668517116324719
"278","SM-GE94B_S173_E1-50","Glutamatergic","Deep.Layers_on",135.556718657041,0.619455231983024,NA,0.408019124780278,-Inf,0.0825070195799622,NA,-0.00904677846791226,0.0917625926319105,0.11630960692061
